fname,liveness_score
187.mp4,1.6279224723803054e-07
234.mp4,1.558194355766318e-07
661.mp4,1.497805328654067e-07
1298.mp4,1.634631985325541e-07
1462.mp4,1.6494584542670054e-07
880.mp4,1.5586839197112567e-07
302.mp4,1.6485766707319272e-07
1305.mp4,1.7769133364708978e-07
757.mp4,1.4954474636397208e-07
1495.mp4,1.534812952286302e-07
1214.mp4,1.4855666563562409e-07
215.mp4,1.4792412628139573e-07
235.mp4,1.56564553321914e-07
297.mp4,1.4468440667769755e-07
1753.mp4,1.5454337187748024e-07
962.mp4,1.541654768288936e-07
482.mp4,1.4979461582242948e-07
799.mp4,1.5125169738894328e-07
387.mp4,1.624097762942256e-07
368.mp4,1.6840617433899752e-07
790.mp4,1.4864961883631622e-07
1595.mp4,1.6723203088986338e-07
1709.mp4,1.4740776066446415e-07
740.mp4,1.4777599233184446e-07
581.mp4,1.6002468328224495e-07
1348.mp4,1.628928032459953e-07
1045.mp4,1.4585026519853272e-07
1589.mp4,1.6440087335922726e-07
731.mp4,1.723451248381025e-07
404.mp4,1.698201401723054e-07
184.mp4,1.6138942271481937e-07
1878.mp4,1.6736285601837153e-07
537.mp4,1.5413046128287533e-07
1885.mp4,1.6272329617095238e-07
486.mp4,1.4692720640141488e-07
1638.mp4,1.5211240622647892e-07
1677.mp4,1.4538285597609502e-07
507.mp4,1.483331715235181e-07
1048.mp4,1.4587047303393774e-07
62.mp4,1.4249340551941714e-07
677.mp4,1.4482137089544267e-07
953.mp4,1.5732523195310932e-07
1151.mp4,1.4593732089451805e-07
95.mp4,1.4806893489094364e-07
250.mp4,1.5434878264386498e-07
190.mp4,1.5616328141732083e-07
202.mp4,1.6277553527288546e-07
916.mp4,1.447391326792058e-07
1792.mp4,1.8365209086823597e-07
965.mp4,1.5789476037753047e-07
1258.mp4,1.4429954831030045e-07
1316.mp4,1.5324332025556942e-07
286.mp4,1.3915177987655625e-07
1800.mp4,1.6140774050654727e-07
1239.mp4,1.613915117104625e-07
1686.mp4,1.4665468484054145e-07
21.mp4,1.6122935164730734e-07
496.mp4,1.6317720508141065e-07
621.mp4,1.5759457028252655e-07
1643.mp4,1.4885782206874865e-07
411.mp4,1.5814656251222914e-07
1536.mp4,1.585324156394563e-07
1806.mp4,1.6957483239821158e-07
957.mp4,1.4579812557258265e-07
1393.mp4,1.4733353737028665e-07
516.mp4,1.516266650014586e-07
1745.mp4,1.8391992284705339e-07
1784.mp4,1.5718785562057747e-07
289.mp4,1.334798298557871e-07
1327.mp4,1.466446377662578e-07
683.mp4,1.5680727472044964e-07
882.mp4,1.7221074699591554e-07
412.mp4,1.543271963555526e-07
188.mp4,1.779154388259485e-07
1747.mp4,1.5791565033396182e-07
1830.mp4,1.568248109151682e-07
34.mp4,1.7843549926510605e-07
4.mp4,1.6622351495243493e-07
586.mp4,1.555679602915916e-07
51.mp4,1.6880406406016846e-07
983.mp4,1.4411298820959928e-07
47.mp4,1.543792649272291e-07
38.mp4,1.5089520388755773e-07
1133.mp4,1.527446897853224e-07
479.mp4,1.599252641426574e-07
714.mp4,1.5448573265075538e-07
935.mp4,1.4152543315049115e-07
1548.mp4,1.5570756772831373e-07
1558.mp4,1.3983851943066838e-07
60.mp4,1.6981297790152894e-07
342.mp4,1.4683649851576774e-07
1502.mp4,1.5020849275515502e-07
884.mp4,1.461734058239017e-07
703.mp4,1.547411443425517e-07
1571.mp4,1.4946046178465622e-07
773.mp4,1.5459079349966487e-07
1662.mp4,1.6228892718572752e-07
437.mp4,1.5749989756841387e-07
64.mp4,1.6487226162098523e-07
1227.mp4,1.5530068253610807e-07
330.mp4,1.6154754689523543e-07
406.mp4,1.4858113672744366e-07
1079.mp4,1.5519401586061576e-07
1187.mp4,1.7121277551268577e-07
1379.mp4,1.4260501757235033e-07
169.mp4,1.5319098167765333e-07
1867.mp4,1.767437396438254e-07
1519.mp4,1.5696093669248512e-07
1156.mp4,1.5735234626390593e-07
1755.mp4,1.335674255642516e-07
1600.mp4,1.5232255634600733e-07
1563.mp4,1.6800025548491249e-07
77.mp4,1.4604312070787273e-07
981.mp4,1.4637780054727045e-07
569.mp4,1.5872063841015915e-07
450.mp4,1.6521300949534634e-07
1530.mp4,1.6613670084097976e-07
919.mp4,1.5139998765789642e-07
853.mp4,1.4313003759980347e-07
1335.mp4,1.5695103172674862e-07
160.mp4,1.5048939872031042e-07
1092.mp4,1.5845196799091354e-07
1022.mp4,1.601901971071129e-07
722.mp4,1.5041209167065972e-07
933.mp4,1.45289448028052e-07
1759.mp4,1.601576684606698e-07
364.mp4,1.421297355364004e-07
891.mp4,1.625487868750497e-07
616.mp4,1.5543365350367822e-07
1506.mp4,1.697001152933808e-07
672.mp4,1.659042681012579e-07
1334.mp4,1.6108904787870415e-07
1208.mp4,1.6379658518417273e-07
972.mp4,1.4584119867322443e-07
808.mp4,1.7476183700182446e-07
689.mp4,1.5219663396237593e-07
158.mp4,1.5616163295817387e-07
660.mp4,1.390759223340865e-07
794.mp4,1.513651142204253e-07
0.mp4,1.5583646018058062e-07
132.mp4,1.7154387421669526e-07
1180.mp4,1.4445078022617963e-07
770.mp4,1.735168950744992e-07
400.mp4,1.596798711034353e-07
1429.mp4,1.4975024953400862e-07
123.mp4,1.4511134338590637e-07
1340.mp4,1.9734952161343244e-07
1512.mp4,1.4668410130980192e-07
1678.mp4,1.5946970677305217e-07
647.mp4,1.5573843370475515e-07
925.mp4,1.5527065500009485e-07
149.mp4,1.5779748707700492e-07
960.mp4,1.5204238934529712e-07
1332.mp4,1.384015604344313e-07
201.mp4,1.585768103495866e-07
527.mp4,1.5404174291688832e-07
1102.mp4,1.462265970531007e-07
523.mp4,1.5350489945831214e-07
638.mp4,1.6297802574172238e-07
224.mp4,1.5348079784871516e-07
510.mp4,1.6675475933425332e-07
1514.mp4,1.5659573193715914e-07
1201.mp4,1.514656844392448e-07
879.mp4,1.4226361599867232e-07
724.mp4,1.594287937223271e-07
776.mp4,1.6302274730151112e-07
49.mp4,1.6577689621044556e-07
397.mp4,1.5239268691402685e-07
1819.mp4,1.553740958115668e-07
1723.mp4,1.5256681251685222e-07
828.mp4,1.5732729252704303e-07
300.mp4,1.5226004279611516e-07
1474.mp4,1.548833097331226e-07
17.mp4,1.5465244018741942e-07
1255.mp4,1.5748004500437673e-07
1392.mp4,1.437538657000914e-07
212.mp4,1.6279224723803054e-07
318.mp4,1.6478776387884864e-07
118.mp4,1.432985214933069e-07
841.mp4,1.4205852494342253e-07
1798.mp4,1.452991824635319e-07
966.mp4,1.5739993841634714e-07
867.mp4,1.6085556353573338e-07
1391.mp4,1.5937388297970756e-07
1613.mp4,1.5105608497378853e-07
1511.mp4,1.4547673288234364e-07
1764.mp4,1.5308557976823067e-07
320.mp4,1.5630241989583737e-07
1259.mp4,1.6302082883612456e-07
474.mp4,1.5667541219954728e-07
1634.mp4,1.507730047478617e-07
23.mp4,1.639904496641975e-07
1517.mp4,1.7095297266678244e-07
410.mp4,1.3927295583471277e-07
1001.mp4,1.5742722325740033e-07
1178.mp4,1.590516944816045e-07
542.mp4,1.5884722870396217e-07
659.mp4,1.7145785591310414e-07
1673.mp4,1.4719185514877609e-07
592.mp4,1.550999257915464e-07
1159.mp4,1.5135188391468546e-07
1847.mp4,1.4490574073988682e-07
872.mp4,1.662925797063508e-07
1247.mp4,1.471940151986928e-07
1287.mp4,1.4959107375034364e-07
1299.mp4,1.6458156437693106e-07
1426.mp4,1.6828430204895994e-07
1616.mp4,1.5477912995720544e-07
901.mp4,1.53562538685037e-07
1793.mp4,1.527662760736348e-07
377.mp4,1.407644560913468e-07
1005.mp4,1.5484678783650452e-07
607.mp4,1.7327519685750303e-07
1132.mp4,1.5808019782070915e-07
1631.mp4,1.3262011577808153e-07
358.mp4,1.492754364562643e-07
228.mp4,1.556002189317951e-07
1246.mp4,1.5515951190536725e-07
1632.mp4,1.5076709303230018e-07
237.mp4,1.4598847997149278e-07
